등록일시,부서명,사용자구분,상세조회URL,서비스ID,서비스명,서비스목적요약,서비스분야,선정기준,소관기관명,소관기관유형,소관기관코드,수정일시,신청기한,신청방법,전화문의,접수기관,조회수,지원내용,지원대상,지원유형,JA0110,JA0111,JA0201,JA0202,JA0203,JA0204,JA0205,JA0404,JA0403,JA0326,JA0327,JA0328
20220715000000,원주보훈요양원,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200020,B55120200020,입소 이용서비스(원주보훈요양원),국가유공자와 그 가족 및 지역주민에게 장기요양서비스 제공,보건·의료,,한국보훈복지의료공단,공공기관,B551202,20260203083810,상시신청,방문신청||직접입력,복지과/033-769-2071,,661,"○ 장기요양서비스가 필요한 수급자에게 신체활동 지원 및 심신기능의 유지·향상을 위한 교육·훈련 등 
일반요양원에서 제공하는 장기요양 서비스를 제공하고 국가보훈대상자 중 의료급여수급자 등에게는 차등하여 본인부담금 감면 혜택 제공","○ 장기요양등급을 받은 65세 이상인 자(다만, 일반인은 본인부담금 감면혜택 없음)

○ 본인부담금 감면 대상자
 - (80% 감면) 애국지사 및 상이등급 1급은 모두
 - (80% 감면) 전상군경, 공상군경, 4·19혁명부상자, 공상공무원, 국가사회발전 특별공로상이자, 5·18민주화운동부상자, 특수임무부상자 중 의료급여수급자 및 
 「노인장기요양보험법」 제40조제3항제2호·3호, 국가보훈처장이 정하는 생활수준 해당자
 - (60% 감면) 무공수훈자, 보국수훈자, 6·25참전재일학도의용군, 4·19혁명공로자, 5·18민주화운동희생자, 특수임무공로자, 애국지사의 배우자, 국가유공자의 배우자 
   및 유족, 참전유공자 등 중 의료급여수급자 및 「노인장기요양보험법」 제40조제3항제2호·3호 해당자
 - (40% 감면) 무공수훈자, 보국수훈자, 6·25참전재일학도의용군, 4·19혁명공로자, 5·18민주화운동희생자, 특수임무공로자, 애국지사의 배우자, 국가유공자의 배우자 
   및 유족 중 국가보훈처장이 정하는 생활수준 해당자",서비스(돌봄)||현금(감면),65.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,원주보훈요양원,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200021,B55120200021,주간보호 이용서비스(원주보훈요양원),국가유공자와 그 가족 및 지역주민에게 주간보호 요양서비스 제공,보호·돌봄,,한국보훈복지의료공단,공공기관,B551202,20260203083828,상시신청,방문신청||직접입력,복지과/033-769-2020,,704,"○ 수급자를 하루 중 일정한 시간 동안 장기요양기관에 보호하여 목욕,식사,기본간호,치매관리, 응급서비스 등 일반요양원에서 제공하는 주간보호 서비스를 제공하고 국가보훈대상자 중 의료급여수급자 등에게는 차등하여 본인부담금 감면 혜택 제공","○ 노인장기요양 등급신청을 받은 65세 이상인 자(다만, 일반인은 본인부담금 감면혜택 없음)

○ 본인부담금 감면 대상자
 - (80% 감면) 애국지사 및 상이등급 1급은 모두
 - (80% 감면) 전상군경, 공상군경, 4·19혁명부상자, 공상공무원, 국가사회발전 특별공로상이자, 5·18민주화운동부상자, 특수임무부상자 중 의료급여수급자 및 「노인장기요양보험법」 제40조제3항제2호·3호, 국가보훈처장이 정하는 생활수준 해당자
 - (60% 감면) 무공수훈자, 보국수훈자, 6·25참전재일학도의용군, 4·19혁명공로자, 5·18민주화운동희생자, 특수임무공로자, 애국지사의 배우자, 국가유공자의 배우자 및 유족, 참전유공자 등 중 의료급여수급자 및 「노인장기요양보험법」 제40조제3항제2호·3호 해당자
 - (40% 감면) 무공수훈자, 보국수훈자, 6·25참전재일학도의용군, 4·19혁명공로자, 5·18민주화운동희생자, 특수임무공로자, 애국지사의 배우자, 국가유공자의 배우자 및 유족 중 국가보훈처장이 정하는 생활수준 해당자",서비스(돌봄)||현금(감면),65.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,인천보훈병원,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200022,B55120200022,의료 서비스(인천보훈병원),국가유공자와 그 가족 및 지역주민에게 진료와 재활서비스 제공,보건·의료,,한국보훈복지의료공단,공공기관,B551202,20260211093331,상시신청,기타 온라인신청||방문신청||직접입력,원무부/032-363-9800,,1278,"○ 외래진료, 입원진료, 수술 등 일반병원에서 제공하는 의료 서비스를 제공하고 국가보훈대상자는 자격 유형에 따라 차등하여 진료비 감면 혜택 제공","○ 국민 모두 가능(다만, 일반 국민은 진료비 감면 혜택 없음)

○ 진료비 감면 대상자
 - (100% 감면) 애국지사, 전상군경, 공상군경, 4·19혁명부상자, 공상공무원, 국가사회발전 특별공로상이자, 6·18자유상이자, 5·18민주화운동부상자, 특수임무부상자 등
 ※ 상급병실료, 치과보철재료대 등 일부는 본인부담금 발생
 - (90% 감면) 참전유공자
 - (60% 감면) 무공수훈자, 보국수훈자, 4·19혁명공로자, 국가사회발전 특별공로자, 국가유공자의 유족 또는 가족 등
 ※ 국가유공자의 유족은 관련 법률에 따른 선순위자 1명
 ※ 위 내용은 일반적인 사항으로 세부적인 지원대상, 본인부담금 등은 「국가보훈대상자 의료지원에 관한 규칙」에서 확인 필요",서비스(의료)||현금(감면),0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,전주보훈요양원,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200023,B55120200023,입소 이용서비스(전주보훈요양원),국가유공자와 그 가족 및 지역주민에게 장기요양서비스 제공,보건·의료,,한국보훈복지의료공단,공공기관,B551202,20260203111555,상시신청,방문신청||직접입력,복지과/063-220-0725,,649,"○ 장기간 입소한 수급자에게 신체활동 지원 및 심신기능의 유지·향상을 위한 교육·훈련 등 일반요양원에서 제공하는 장기요양 서비스를 제공하고 국가보훈대상자 중 국가보훈부 장관이 정하는 생활수준에 해당하는 자, 의료급여법 제3조제1항제2호부터 제9호까지의 규정에 따른 수급자, 본인부담금 감경대상자에게 차등하여 본인부담금 감면 혜택 제공","○ 노인장기요양 등급신청을 받은 65세 이상인 자(다만, 일반인은 본인부담금 감면혜택 없음)

○ 본인부담금 감면 대상자
- (80% 감면) 독립유공자, 전상군경, 공상군경, 4·19혁명부상자, 공상공무원, 국가사회발전 특별공로상이자, 5·18민주화운동부상자, 특수임무부상자 중 
  국가보훈부 장관이 정하는 생활수준에 해당하는 자, 의료급여법 제3조제1항제2호부터 제9호까지의 규정에 따른 수급자, 본인부담금 감경대상자
- (60% 감면) 무공수훈자, 보국수훈자, 6·25참전 재일학도의용군, 4·19혁명공로자, 국가사회발전 특별공로자, 5·18민주화운동희생자, 특수임무공로자, 
   독립·국가·5·18민주·특수임무유공자의 배우자(참전유공자, 고엽제후유의증환자의 배우자는 제외), 국가·5·18민주·특수임무유공자의 선순위 부모, 
   참전유공자, 장애등급판정 고엽제후유의증환자 중 의료급여법 제3조제1항제2호부터 제9호까지의 규정에 따른 수급자, 본인부담금 감경대상자
- (40% 감면) 무공수훈자, 보국수훈자, 6·25참전 재일학도의용군, 4·19혁명공로자, 국가사회발전 특별공로자, 5·18민주화운동희생자, 특수임무공로자, 
   독립·국가·5·18민주·특수임무유공자의 배우자(참전유공자, 고엽제후유의증환자의 배우자는 제외), 국가·5·18민주·특수임무유공자의 선순위 부모 중 
   국가보훈부 장관이 정하는 생활수준에 해당하는 자",서비스(돌봄)||현금(감면),65.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,미래전략실,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200025,B55120200025,주거환경 개선 서비스,"문턱 제거, 안전손잡이 등 생활편의시설개선 및 주택구조개선 서비스 제공",주거·자립,,한국보훈복지의료공단,공공기관,B551202,20260206151843,별도 신청 필요없음,신청불필요,복지관리부/033-746-3758,,3000,"○ 화장실 개조, 문턱 제거, 안전손잡이, 경사로 설치 등 가옥 내 시설물을 개선하는 생활편의시설개선 서비스와 생활편의 시설물 개선과 더불어 대규모 가옥구조를 개선해주는 주택구조개선 서비스 제공","독립유공자, 전몰·전상·순직·공상군경, 무공·보국수훈자, 재일학도의용군인, 4·19민주유공자, 순직·공상공무원, 특별공로순직자, 6·18자유상이자, 보훈보상대상자, 참전유공자, 고엽제후유의증, 고엽제후유증2세환자, 5·18민주유공자, 특수임무유공자 등 본인 및 유족",기타,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,보훈재활체육센터,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200027,B55120200027,보훈재활체육센터 체력단련실 이용 서비스,사회적 취약계층 대상으로 시설 이용요금 감면(대상자별 상이),문화·환경,,한국보훈복지의료공단,공공기관,B551202,20260202155259,상시신청,방문신청,운영부/031-259-0978,,3988,"○ 웨이트 기구, 런닝머신 등 일반 휘트니스센터에서 있는 운동기구에 재활전용 운동기구 갖추고 있으며, 국가유공자 및 가족, 장애인 등에게 감면 혜택 제공","○ 국민 모두 가능(다만, 일반국민은 할인 혜택 없음, 36,000원)

○ 시설이용 할인 혜택 대상자
 - (100% 할인) 독립유공자, 전몰·전상·순직·공상군경, 무공·보국수훈자, 재일학도의용군인, 4·19민주유공자, 순직·공상공무원, 특별공로순직자, 6·18자유상이자, 보훈보상대상자, 참전유공자, 고엽제후유의증, 고엽제후유증2세환자, 5·18민주유공자, 특수임무유공자자 등 국가유공자 본인
 - (50% 할인) 독립유공자, 전몰·전상·순직·공상군경, 무공·보국수훈자, 재일학도의용군인, 4·19민주유공자, 순직·공상공무원, 특별공로순직자, 6·18자유상이자, 보훈보상대상자, 참전유공자, 고엽제후유의증, 고엽제후유증2세환자, 5·18민주유공자, 특수임무유공자 등 국가유공자 직계 유가족(단, 독립유공자의 유가족은 손자녀를 포함) 및 「장애인복지법」 제32조에 따라 등록된 장애인",시설이용,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,Y
20250909141906,위탁병원관리단,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55120200028,B55120200028,위탁진료 지원,"보훈대상자 의료지원
국비지원(100%) / 감면지원(60%/90%)",보건·의료,,한국보훈복지의료공단,공공기관,B551202,20260203154306,해당 서비스는 신청없이 자격대상자에게 자동적으로 제공됩니다.,신청불필요,위탁병원관리단/033-749-3843,,48,"○ 국비지원
 - 지원내용 : 진료비(본인부담 급여 진료비 및 비급여 진료비 중 MRI, 초음파, 건위소화제) + 약국약제비
 - 지원대상 : 애국지사, 전·공상군경, 419혁명부상자, 공상공무원, 618자유상이자, 518민주화운동부상자, 지원공상군경, 지원공상 공무원, 재해부상군경, 재해부상공무원, 고엽제후유(의)증환자, 고엽제후유증2세환자
 - 진료기간 : 입원진료는 30일이내(요양병원 90일 이내) / 진료기간을 초과하거나 본인부담진료비가 300만원(75세 이상 참전유공자, 국가유공자 유족 등은 200만원)을 초과할 경우 보훈병원으로 전원 조치

○ 감면지원
 - 지원내용 : 요양급여 진료비에 한함(비급여 진료비 및 약국약제비 제외)
 - 감면대상(건강보험가입자에 한함)
  1) 만75세이상 보상금을 받는 선수위 유족(수권자) 1명, 순직군경 유족, 지원공상군경 유족, 지원순직군경 유족, 재일학도의용군인 유족, 419사망·부상자 유족, 618자유상이자 유족
  2) 만75세이상 625전몰자녀수당 받는 유족
  3) 무공수훈자·참전유공자·재일학도의용군인
  4) 만75세이상 재해사망군경 배우자, 재해부상군경이 사망한 경우 그 배우자
  5) 만75세 독립유공자 선순위 유족
 - 감면비율 : 참전유공자 외 진료비 본인부담액의 60%(참전유공자 : 진료비 본인부담액의 90%)
 - 도서벽지지역인 경우 약제비/본인+유가족 지원(단, 참전유공자 지원 제외)
 - 위탁병원 감면대상자 약제비 지원(연간 1인당 한도액)
  1) 참전유공자(90%)·재일학도(60%) : 252,000원
  2) 무공수훈자(60%) : 160,000원","○ 국비지원
 - 지원내용 : 진료비(본인부담 급여 진료비 및 비급여 진료비 중 MRI, 초음파, 건위소화제) + 약국약제비
 - 지원대상 : 애국지사, 전·공상군경, 419혁명부상자, 공상공무원, 618자유상이자, 518민주화운동부상자, 지원공상군경, 지원공상 공무원, 재해부상군경, 재해부상공무원, 고엽제후유(의)증환자, 고엽제후유증2세환자
 - 진료기간 : 입원진료는 30일이내(요양병원 90일 이내) / 진료기간을 초과하거나 본인부담진료비가 300만원(75세 이상 참전유공자, 국가유공자 유족 등은 200만원)을 초과할 경우 보훈병원으로 전원 조치

○ 감면지원
 - 지원내용 : 요양급여 진료비에 한함(비급여 진료비 및 약국약제비 제외)
 - 감면대상(건강보험가입자에 한함)
  1) 만75세이상 보상금을 받는 선수위 유족(수권자) 1명, 순직군경 유족, 지원공상군경 유족, 지원순직군경 유족, 재일학도의용군인 유족, 419사망·부상자 유족, 618자유상이자 유족
  2) 만75세이상 625전몰자녀수당 받는 유족
  3) 무공수훈자·참전유공자·재일학도의용군인
  4) 만75세이상 재해사망군경 배우자, 재해부상군경이 사망한 경우 그 배우자
  5) 만75세 독립유공자 선순위 유족
 - 감면비율 : 참전유공자 외 진료비 본인부담액의 60%(참전유공자 : 진료비 본인부담액의 90%)
 - 도서벽지지역인 경우 약제비/본인+유가족 지원(단, 참전유공자 지원 제외)
 - 위탁병원 감면대상자 약제비 지원(연간 1인당 한도액)
  1) 참전유공자(90%)·재일학도(60%) : 252,000원
  2) 무공수훈자(60%) : 160,000원",서비스(의료),75.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,한국가스공사,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55121000002,B55121000002,가스냉방설비 설치지원,"가스냉방설비 설치지원 사업
설치(신청자당 2.5억원한도) 설계(신청 건당 3천만원한도)",행정·안전,,한국가스공사,공공기관,B551210,20260129153725,매년 사업공고에 기재된 신청접수기간에 따름,직접입력,국민에너지행복실/053-670-0391,,1902,"○ 가스냉방설비를 설치한 소유주의 초기 투자비에 대한 부담을 완화시켜 가스냉방설비의 이용을 유도하기 위함
 - 최종적으로 가스냉방기기 보급용량을 확대하여 여름철 전력피크 억제에 기여하기 위함

○ 가스냉방설비 설치지원(신청자당 2.5억원 한도)
 - LNG혹은 LPG를 사용하는 가스냉방기기(가스히트펌프, 흡수식냉온수기,배열사용흡수식냉동기)를 신설(증설 또는 교체 포함)한 설비의 소유주를 지원
  * 단 사업내 LPG기기는 10대 한도로만 지원함
 - 설치한 기기의 종류, 용량에 따라 지원금이 다름
 - 중소기업(또는 소상공인)은 5% 추가지원이 있음(추가지원을 받더라도 2.5억원을 초과하는 경우 최대 2.5억원까지만 지급)
 - 고효율에너지기자재 인증제품에 한하여 지급

○ 가스냉방설비 설계지원 (신청 건당 3천만원 한도)
 - 가스냉방설비 설치지원을 받은 대상에 대해 설계를 맡은 설계사무소를 지원
 - 냉방용량에 따라 차등지급(20~30천원/usRT)
* 위의 두 사업 모두 한정된 예산 내에서 접수 순으로 지급함, 예산 소진시 지원금 지급 불가
* 위의 두 사업 모두 완성검사일로부터 150일 이내에 신청이 접수되어야 함(150일 초과시 지원대상에서 제외됨)","○ 설치장려금 : LNG혹은 LPG를 사용하는 가스냉방기기(가스히트펌프, 흡수식냉온수기,배열사용흡수식냉동기)를 신설(증설 또는 교체 포함)한 설비의 소유주
     * 단 사업 내 LPG기기는 10대 한도로만 지원함
○ 설계장려금 : 가스냉방설비 설치장려금 지급대상 설비를 건축물에 반영한 설비설계사무소 또는 건축사 사무소

○ 지원제외대상
 - 신청접수 날짜가 완성검사일로부터 150일을 초과한 대상
 - 시험용·연구용으로 설치한 경우
 - 기존에 여타 장소에 설치 및 사용되었던 가스냉방설비인 경우
 - 신청자가 판매를 목적으로 하는 에너지(열·전기)공급사업자인 경우
 - 타 연료에서 도시가스 및 LPG로 전환한 경우라도 가스냉방설비를 설치하지  아니한 경우
 - ‘공공기관 에너지이용 합리화 추진에 관한 규정’ 제10조에 따라 연면적 1,000m2 이상의 건물에 냉방설비를 신설, 증설, 교체한 경우
 - BTL(Build-Transfer-Lease) BTO(Build-Transfer-Operate)등의 사업방식으로 건설한 건물이거나, 공공기관이 연면적 1,000m2 이상 임차한 건물의 가스냉방설비
 - 배열 사용 흡수식 냉온수기의 열원이 동일장소 설치 도시가스 단일열원이 아닌 경우
- 타 기관 보조금 지원(일부 또는 전액)에 의해 가스냉방설비를 설치할 경우, 총 장려금 산정액 중 타기관 보조금을 차감한 금액을 지급한다. 이 경우 동일 사업 기간 내에 동일 장소에 설치한 설비 일체는 동일한 설치건으로 간주하여 차감금액을 산정함",현금,18.0,120.0,Y,Y,Y,Y,Y,,,,,
20230829141946,한국가스공사,개인||가구,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55121000003,B55121000003,사회적 배려대상자 도시가스요금 경감,사회적 배려대상자 대상 도시가스요금 경감,생활안정,,한국가스공사,공공기관,B551210,20260203104819,상시신청,방문신청,관할 지역 도시가스사 또는 주민센터/-,,66650,"○ 사회적 배려대상자(장애인, 국가유공자, 독립유공자, 기초생활수급자, 차상위계층, 다자녀가구)가 사용하는 도시가스요금을 경감해주는 서비스입니다.
 - 지원대상 : 장애인, 국가유공자, 독립유공자, 기초생활수급자, 차상위계층, 다자녀가구
 - 지원금액 : 동절기(12월~3월) 매월 18,000원 ~ 148,000원(단, 에너지바우처 대상자의 경우 월 최대 86,000원) 및 기타월(4~11월) 매월 2,470~9,900원 (지원자격에 따라 상이)
  ㆍ 단, 기본요금을 제외한 사용요금에 대하여 경감 적용
 - 지원방법 : 도시가스요금 경감 신청은 주민등록표상 주소지 기준 도시가스사, 행정복지센터, 지방보훈청 또는 정부24, 복지로에서 신청","○ 생계급여, 주거급여, 의료급여 또는 교육급여의 수급자

○ 차상위계층

○ 장애의 정도가 심한 장애인

○ 1~3급 신체장해등급 판정을 받은 5.18민주화운동 관련자

○ 1~3급 상이등급 판정을 받은 국가유공자

○ 독립유공자 또는 선순위 유족

○ 자녀 또는 손자녀 3인 이상 다자녀가구

○ 위탁아동의 수를 포함한 자녀 또는 손자녀 3인 이상 위탁가정 다자녀가구

※ 도시가스사업법 시행규칙 별표9의2(도시가스요금 경감 등의 지원 대상자)",현금(감면),0.0,120.0,Y,Y,Y,,,Y,Y,Y,Y,Y
20220715000000,한국기초과학지원연구원,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55136400001,B55136400001,주니어닥터 프로그램,대덕연구개발특구 청소년과학활동 프로그램 지원(8세~16세),보육·교육,,한국기초과학지원연구원,공공기관,B551364,20260212133926,상시신청,기타 온라인신청,창의교육실/042-865-3644,,1316,"○ 청소년 과학활동 프로그램 소개 및 운영
 - 회원 및 신청자 모집 
 - 프로그램 등록 및 진행 
 - 이벤트 및 행사 안내 등","초등,중등(8세~16세)",기타(교육),8.0,16.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,한국기초과학지원연구원,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55136400002,B55136400002,엑스사이언스 프로그램,대덕연구개발특구 청소년과학활동 프로그램 지원(8세~24세),보육·교육,,한국기초과학지원연구원,공공기관,B551364,20260212133927,상시신청,기타 온라인신청,창의교육실/042-865-3936,,1236,"○ 청소년 과학활동 프로그램 소개 및 운영
 - 회원 및 신청자 모집 
 - 프로그램 등록 및 진행 
 - 이벤트 및 행사 안내 등","초등, 중등, 고등, 대학생",기타(교육),8.0,24.0,Y,Y,Y,Y,Y,Y,Y,,,
20220715000000,본사,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800001,B55139800001,긴급출동고충처리 서비스,사회적 취약계층 대상으로 전기설비 응급조치 지원,행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,직접입력,재난안전부/1588-7500,,1479,"○ 지원대상 전기설비 고장,고충 발생 시 신속출동 및 응급조치 지원","○ 국민기초생활보장법 제2조제2호에 따른 수급자 또는 같은 조 제10호에 따른 차상위 계층

○ 장애인복지법 제2조제2항에 따른 장애인 중 산업통상자원부령으로 정하는 장애 정도에 해당하는 사람

○ 국가유공자 등 예우 및 지원에 관한 법률 제6조의4에 따른 1급부터 3급까지의 상이등급 판정을 받은 사람

○ 독립유공자예우에 관한 법률 제4조 및 제5조에 따른 독립유공자와 그 유족 또는 가족

○ 5.18민주유공자예우에 관한 법률 제4조 및 제5조에 따른 5.18민주유공자와 그 유족 또는 가족

○ 아동복지법 제52조에 따른 아동복지시설

○ 노인복지법 제31조에 따른 노인복지시설

○ 장애인복지법 제58조에 따른 장애인복지시설

○ 한부모가족지원법 제19조제1항에 따른 한부모가족복지시설

○ 영유아보육법 제10조에 따른 어린이집

○ 성매매방지 및 피해자보호 등에 관한 법률 제9조제1항에 따른 성매매피해자 등을 위한 지원시설

○ 정신건강증진 및 정신질환자 복지서비스 지원에 관한 법률 제3조제7호에 따른 정신재활시설

○ 가정폭력방지 및 피해자보호 등에 관한 법률 제7조의2제1항에 따른 보호시설

○ 성폭력방지 및 피해자보호 등에 관한 법률 제10조에 따른 성폭력피해상담소 및 같은 법 제12조에 따른 성폭력피해자 보호시설",기타,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y
20220715000000,본사,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800002,B55139800002,어린이 전기안전 체험 뮤지컬 순회공연,미취학 어린이 대상으로 전기안전 체험뮤지컬 순회공연,행정·안전,,한국전기안전공사,공공기관,B551398,20251127192147,수혜대상 기관(시설) 공문 안내,기타 온라인신청,홍보실/063-716-2072,,764,○ 찾아가는 어린이 전기안전 체험뮤지컬 순회공연,"○ 전국 어린이집 및 유치원 선정
 - 미취학 아동",기타,,,,,,,,,,,,
20220715000000,본사,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800003,B55139800003,일반용 사용전점검,일반용전기설비 사용 전 적합 여부 점검,행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,기타 온라인신청||방문신청,디지털점검부/063-716-2692,,728,전기안전관리법 제12조(일반용전기설비의 점검)에 따라 일반용 전기설비(구역 전기 사업자가 공급하는 일반용 전기설비도 포함)의 사용전점검 업무를 수행하여 일반용 전기설비의 안전성 확보,"○ 「전기안전관리법」 제12조제1항에 따른 사용전점검 신청을 원하는 ""일반용전기설비""의 점유자 또는 소유자
 - (일반용전기설비 범위) 「전기사업법」 시행규칙 제3조",기타,19.0,120.0,Y,Y,Y,Y,Y,,,,,
20220715000000,본사,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800004,B55139800004,일반용 정기점검,일반용 전기시설 정기적으로 적합 여부 점검(주거용시설 등),행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,기타 온라인신청,디지털점검부/063-716-2694,,800,전기안전관리법 제12조(일반용전기설비의 점검)에 따라 일반용 전기설비(구역 전기 사업자가 공급하는 일반용 전기설비도 포함)의 정기점검 업무를 수행하여 일반용 전기설비의 안전성 확보,"○ 「전기안전관리법」 제12조제1항에 따른 점검(부재 및 거부대상) 신청을 원하는 ""일반용전기설비""의 점유자 또는 소유자
 - (일반용전기설비 범위) 「전기사업법」 시행규칙 제3조",기타,19.0,120.0,Y,Y,Y,Y,Y,,,,,
20220715000000,본사,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800005,B55139800005,자가용 전기설비 공사계획신고,"자가용 전기시설 사용 전 적합 여부 점검(공장, 빌딩 등)",행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,기타 온라인신청||방문신청,검사부/063-716-2654,,735,"○ 공장, 빌딩 등 자가용 전기설비의 설치, 변경 공사를 시작하기 전에 「전기안전관리법」에서 정한바에 따라 신고사항 수리",「전기안전관리법」 제8조에 따라 자가용전기설비의 설치공사 또는 변경공사를 하려는 자,기타,,,,,,,,,,,,
20220715000000,본사,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800006,B55139800006,자유 학기제 교육 서비스,학생들의 다양한 진로체험 및 특강 지원,보육·교육,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,기타 온라인신청,전기안전교육원/041-912-3434,,674,"○ (직업체험) 학생이 직업 현장을 방문하여 직업인과의 대화, 견학 및 체험 지원

○ (진로특강) 학교 내외의 진로교육 프로그램 진행",초·중·고등학교 등 단위학교,기타(교육),,,,,,,,,,,,
20220715000000,본사,개인||법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800007,B55139800007,전기계측장비 무상점검 서비스,전기관련 계측장비 관련자에게 기술 및 교육 지원(무료),행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,방문신청||직접입력,기술진단부(계기표준팀)/063-716-2676,,1412,"○ 민간 전기안전관리자의 계측장비 점검, 수리 오차조정을 통한 정확한 점검 지원으로 국민생활 안전확보

○ 무상 기술지원 : 계측장비 점검, 조정 및 부품 교체

○ 무상 교육지원 : 계측장비 취급방법, 주의사항, 현장 활용 교육",전기 관련 계측장비 보유 기관 및 개인,기타,19.0,64.0,Y,Y,Y,Y,Y,,,,,
20220715000000,본사,법인/시설/단체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800008,B55139800008,그린타운 서비스(전기안전마을),오지마을에 전기설비 안전점검 및 개보수 등 재능기부,행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,별도의 신청절차가 없음,신청불필요,ESG경영부/063-716-2226,,751,"○ 전기설비 안전점검 및 개보수 등 재능기부

○ 농어촌 일손 돕기, 특산물 구입 등 기타 봉사활동",10가구 이상의 마을 또는 동(洞) 단위,기타,,,,,,,,,,,,
20220715000000,본사,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800009,B55139800009,전기안전 보안관 지원,도서 및 산간오지지역 대상 전기재해 예방 및 응급조치 지원,행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,직접입력,재난안전부/1588-7500,,1007,"도서 및 산간오지지역 전기설비 고장, 고충발생 시 신속출동 및 응급조치 지원","○ 국민기초생활보장법 제2조제2호에 따른 수급자 또는 같은 조 제10호에 따른 차상위 계층

○ 장애인복지법 제2조제2항에 따른 장애인 중 산업통상자원부령으로 정하는 장애 정도에 해당하는 사람

○ 국가유공자 등 예우 및 지원에 관한 법률 제6조의4에 따른 1급부터 3급까지의 상이등급 판정을 받은 사람

○ 독립유공자예우에 관한 법률 제4조 및 제5조에 따른 독립유공자와 그 유족 또는 가족

○ 5.18민주유공자예우에 관한 법률 제4조 및 제5조에 따른 5.18민주유공자와 그 유족 또는 가족

○ 아동복지법 제52조에 따른 아동복지시설

○ 노인복지법 제31조에 따른 노인복지시설

○ 장애인복지법 제58조에 따른 장애인복지시설

○ 한부모가족지원법 제19조제1항에 따른 한부모가족복지시설

○ 영유아보육법 제10조에 따른 어린이집

○ 성매매방지 및 피해자보호 등에 관한 법률 제9조제1항에 따른 성매매피해자 등을 위한 지원시설

○ 정신건강증진 및 정신질환자 복지서비스 지원에 관한 법률 제3조제7호에 따른 정신재활시설

○ 가정폭력방지 및 피해자보호 등에 관한 법률 제7조의2제1항에 따른 보호시설

○ 성폭력방지 및 피해자보호 등에 관한 법률 제10조에 따른 성폭력피해상담소 및 같은 법 제12조에 따른 성폭력피해자 보호시설",기술지원,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y
20220715000000,본사,개인,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B55139800010,B55139800010,전기안전기술교육,전기안전 전문기술교육 실시,행정·안전,,한국전기안전공사,공공기관,B551398,20251127192148,상시신청,기타 온라인신청,전기안전교육원/041-912-3433,,1010,전기산업종사자 및 예비전기인 전기안전 전문교육 실시,"○ 전기산업종사자

○ 예비전기인(대학생, 고등학생)",기타(교육),0.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,
