chunk_id,policy_id,policy_name,category,region,source_url,text
WLF00003235,WLF00003235,입양아동 양육수당 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003235&wlfareInfoReldBztpCd=01,"정책명: 입양아동 양육수당 지원
소관부처: 보건복지부
소관조직: 아동정책과
서비스요약: 입양아동 양육수당 지원을 통해 입양가정의 경제적 부담을 완화하여 국내입양 활성화 및 아동의 건전한 육성을 도모합니다.
대표문의: 보건복지상담센터129"
WLF00003236,WLF00003236,청소년상담1388 전화상담,여성가족부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003236&wlfareInfoReldBztpCd=01,"정책명: 청소년상담1388 전화상담
소관부처: 여성가족부
소관조직: 청소년자립지원과
서비스요약: 365일 24시간 연중 상시 이용가능한 비대면 청소년상담채널 운영으로 청소년 고민해소 지원 및 위기청소년을 조기발견합니다.
대표문의: 시도 및 시군구 청소년상담복지센터051-662-3120 청소년1388(청소년 상담센터)1388(지역번호+1388)"
WLF00003237,WLF00003237,미숙아 및 선천성이상아 의료비 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003237&wlfareInfoReldBztpCd=01,"정책명: 미숙아 및 선천성이상아 의료비 지원
소관부처: 보건복지부
소관조직: 출산정책과
서비스요약: 미숙아 및 선천성이상아 대상 의료비 지원을 통해 환아 가정의 경제적 부담을 완화하고, 미숙아 등 고위험 신생아의 건강한 성장 발달을 도모합니다.
대표문의: 보건복지부 콜센터129"
WLF00003238,WLF00003238,의료급여수급권자 일반건강검진비 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003238&wlfareInfoReldBztpCd=01,"정책명: 의료급여수급권자 일반건강검진비 지원
소관부처: 보건복지부
소관조직: 건강증진과
서비스요약: 의료급여수급권자를 대상으로 일반건강검진, 의료급여생애전환기검진을 제공하여 건강증진을 도모합니다.
대표문의: 국민건강보험공단1577-1000 보건복지상담센터129"
WLF00003239,WLF00003239,고용복지플러스센터,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003239&wlfareInfoReldBztpCd=01,"정책명: 고용복지플러스센터
소관부처: 고용노동부
소관조직: 고용서비스정책과
서비스요약: 국민들이 한 곳만 방문하면 다양한 고용과 복지, 금융 서비스 등을 받을 수 있도록 고용센터를 중심으로 고용, 복지,금융 등 서비스 기관이 한 공간에서 서비스를 제공합니다.
대표문의: 고용노동부 고객상담센터1350"
WLF00003240,WLF00003240,평생교육바우처지원,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003240&wlfareInfoReldBztpCd=01,"정책명: 평생교육바우처지원
소관부처: 교육부
소관조직: 평생학습지원과
서비스요약: 사회적 취약계층(저소득층, 장애인)을 대상으로 바우처를 제공하여 실질적인 평생교육 기회를 제공합니다.
대표문의: 평생교육 바우처 콜센터1600-3005"
WLF00003241,WLF00003241,노후긴급자금 대부사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003241&wlfareInfoReldBztpCd=01,"정책명: 노후긴급자금 대부사업
소관부처: 보건복지부
소관조직: 연금급여팀
서비스요약: 만 60세 이상의 국민연금 연금수급자에게 전월세보증금, 의료비,배우자 장제비 및 재해복구비 용도의 긴급한 생활안정자금을 저리로 지원합니다.
대표문의: 국민연금공단1355"
WLF00003242,WLF00003242,국가예방접종 사업,질병관리청,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003242&wlfareInfoReldBztpCd=01,"정책명: 국가예방접종 사업
소관부처: 질병관리청
소관조직: 예방접종관리과
서비스요약: 국가예방접종 비용을 지원하여 경제적 부담을 경감하고 예방접종 대상 감염병 퇴치 기반 마련 및 건강증진에 기여합니다.
대표문의: 예방접종도우미누리집043-719-8398~8399 질병관리청 1339 콜센터국번없이 1339"
WLF00003243,WLF00003243,보훈요양원 이용지원,국가보훈부,대구,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003243&wlfareInfoReldBztpCd=01,"정책명: 보훈요양원 이용지원
소관부처: 국가보훈부
소관조직: 복지서비스과
서비스요약: 장기요양이 필요한 국가유공자 등이 보훈요양원을 이용할 시, 본인부담금의 일부를 지원함으로써 경제적인 부담을 덜고 안락한 노후생활을 할 수 있도록 보장합니다.
대표문의: 광주보훈요양원062-602-5800 국가보훈부 상담센터1577-0606 김해보훈요양원055-340-8585 남양주보훈요양원031-579-7000 대구보훈요양원053-606-3000 대전보훈요양원042-829-3000 수원보훈요양원031-240-9000 원주보훈요양원033-769-2000 전주보훈요양원063-220-0777"
WLF00003244,WLF00003244,국민임대주택공급,국토교통부,서울,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003244&wlfareInfoReldBztpCd=01,"정책명: 국민임대주택공급
소관부처: 국토교통부
소관조직: 공공주택정책과
서비스요약: 무주택 저소득층(소득 1~4분위 계층)의 주거안정을 위해 국민임대주택을 공급합니다.
대표문의: LH 공사 본사강원지역본부033)760-6242 LH 공사 본사경기지역본부031)250-8179 LH 공사 본사광주전남지역본부062)380-0420~1 LH 공사 본사대구경북지역본부053)603-2935-8 LH 공사 본사대전충남지역본부042)602-4128, 4286 LH 공사 본사부산지역본부051)890-0227~9 LH 공사 본사서울지역본부02)3416-3852, 3605 LH 공사 본사울산경남지역본부055)269-8457, 8462 LH 공사 본사인천지역본부032)450-8060 LH 공사 본사전북지역본부063)240-2536, 2539, 2544 LH 공사 본사제주지역본부064)710-1120 LH 공사 본사충북지역본부043)290-3261 마이홈1600-0777 한국토지주택공사1600-1004"
WLF00003245,WLF00003245,국민취업지원제도,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003245&wlfareInfoReldBztpCd=01,"정책명: 국민취업지원제도
소관부처: 고용노동부
소관조직: 국민취업지원기획팀
서비스요약: 저소득 구직자, 청년, 경력단절여성 등 취업 취약계층을 대상으로 취업지원서비스와 생계지원을 함께 제공합니다.
대표문의: 고용노동부 고객상담센터1350"
WLF00003246,WLF00003246,청소년산모 임신·출산 의료비 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003246&wlfareInfoReldBztpCd=01,"정책명: 청소년산모 임신·출산 의료비 지원
소관부처: 보건복지부
소관조직: 출산정책과
서비스요약: 청소년산모에게 임신 및 출산에 필요한 의료비를 지원하여 청소년산모와 태아의 건강증진을 돕습니다.
대표문의: 보건복지상담센터129 사회서비스바우처1566-3232"
WLF00003247,WLF00003247,재난적의료비 지원 사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003247&wlfareInfoReldBztpCd=01,"정책명: 재난적의료비 지원 사업
소관부처: 보건복지부
소관조직: 필수의료총괄과
서비스요약: 질병?부상 등으로 가구의 부담능력을 넘어서는 과도한 의료비로 인한 경제적 부담을 겪는 가구에 의료비를 지원합니다.
대표문의: 국민건강보험공단1577-1000"
WLF00003248,WLF00003248,재가급여,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003248&wlfareInfoReldBztpCd=01,"정책명: 재가급여
소관부처: 보건복지부
소관조직: 요양보험제도과
서비스요약: 독립적인 일상 생활이 어려운 노인과, 노인부양가정에 필요한 각종 서비스를 제공하여 건강하고 안정된 생활을 돕고 부양에 대한 부담을 줄여줍니다.
대표문의: 국민건강보험공단 장기요양보험1577-1000"
WLF00003249,WLF00003249,장애인연금,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003249&wlfareInfoReldBztpCd=01,"정책명: 장애인연금
소관부처: 보건복지부
소관조직: 장애인자립기반과
서비스요약: 장애로 인하여 생활이 어려운 중증장애인에게 매월 일정금액의 연금을 지급하여 생활안정 지원과 복지 증진 및 사회통합을 도모합니다.
대표문의: 보건복지상담센터129"
WLF00003250,WLF00003250,영유아보육료 지원,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003250&wlfareInfoReldBztpCd=01,"정책명: 영유아보육료 지원
소관부처: 교육부
소관조직: 영유아재정과
서비스요약: 어린이집 이용 영유아에 대한 보육료 지원을 통해 부모의 자녀양육 부담경감 및 원활한 경제활동을 지원합니다.
대표문의: 교육부02-6222-6060"
WLF00003251,WLF00003251,산림보호지원단,산림청,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003251&wlfareInfoReldBztpCd=01,"정책명: 산림보호지원단
소관부처: 산림청
소관조직: 산림환경보호과
서비스요약: 산림보호 분야의 안정적인 일자리 창출로 취업 취약계층을 지원하고, 불법산림훼손 계도, 감시 및 산림정화활동을 통해 건전한 산림생태계를 유지합니다.
대표문의: 산림청 산림환경보호과042-481-4067"
WLF00003252,WLF00003252,노인보호전문기관,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003252&wlfareInfoReldBztpCd=01,"정책명: 노인보호전문기관
소관부처: 보건복지부
소관조직: 노인정책과
서비스요약: 학대피해 노인에게 일시보호, 법률지원, 전문 상담 등의 서비스를 제공합니다.
대표문의: 노인보호전문기관1577-1389"
WLF00003253,WLF00003253,가정양육수당 지원사업,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003253&wlfareInfoReldBztpCd=01,"정책명: 가정양육수당 지원사업
소관부처: 교육부
소관조직: 영유아재정과
서비스요약: 가정에서 아이를 돌보는 가정 양육 시, 부모의 자녀 양육에 대한 부담을 줄이고 보육 서비스에 대한 선택권을 보장합니다.
대표문의: 교육부 민원 전화 상담실02-6222-6060 복지로"
WLF00003254,WLF00003254,청소년방과후아카데미운영지원,여성가족부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003254&wlfareInfoReldBztpCd=01,"정책명: 청소년방과후아카데미운영지원
소관부처: 여성가족부
소관조직: 청소년활동진흥과
서비스요약: 방과후 돌봄이 필요한 취약계층 청소년에게 체험활동, 학습지원, 급식, 상담 등 종합서비스 제공을 통한 건강한 성장과 자립을 지원합니다.
대표문의: 청소년방과후아카데미운영지원단02-330-2892~2895"
WLF00003256,WLF00003256,외국인근로자 등 의료지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003256&wlfareInfoReldBztpCd=01,"정책명: 외국인근로자 등 의료지원
소관부처: 보건복지부
소관조직: 공공의료과
서비스요약: 의료혜택의 사각지대에 있는 외국인근로자 등 소외계층에게 의료비를 지원함으로써 인간으로서 누려야 할 최소한의 건강한 삶의 질을 보장합니다.
대표문의: 국립중앙의료원 공공의료사업지원팀02-6362-3751 보건복지상담센터129"
WLF00003257,WLF00003257,이동통신요금감면,과학기술정보통신부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003257&wlfareInfoReldBztpCd=01,"정책명: 이동통신요금감면
소관부처: 과학기술정보통신부
소관조직: 통신경쟁정책과
서비스요약: 사회적 취약계층을 대상으로 가계통신비 부담완화를 위해 통신요금을 감면합니다.
대표문의: 개별통신사 전용 ARS(이동전화로 국번없이) 1523 과학기술정보통신부 민원상담센터1335"
WLF00003258,WLF00003258,아동발달지원계좌(디딤씨앗통장)지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003258&wlfareInfoReldBztpCd=01,"정책명: 아동발달지원계좌(디딤씨앗통장)지원
소관부처: 보건복지부
소관조직: 아동보호자립과
서비스요약: 취약계층 아동의 사회진출 시 학자금?취업?창업?주거마련 등에 소요되는 초기비용 마련을 위한 자산형성을 지원합니다.
대표문의: 보건복지상담센터129 아동권리보장원02-6454-8500"
WLF00003259,WLF00003259,중증장애인지원고용(훈련수당),고용노동부,서울,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003259&wlfareInfoReldBztpCd=01,"정책명: 중증장애인지원고용(훈련수당)
소관부처: 고용노동부
소관조직: 장애인고용과
서비스요약: 독립적인 직업생활영위가 어려운 중증장애인의 고용 증진을 위해 직무수행에 필요한 기술과 직장적응을 취업 전 사업체 현장에서 지도하여 취업으로 연계합니다.
대표문의: 고용노동부 종합상담센터1544-1350 한국장애인고용공단 강원지사033-737-6620 한국장애인고용공단 경기동부지사031-600-0209 한국장애인고용공단 경기북부지사031-850-4500 한국장애인고용공단 경기서부지사031-500-2410 한국장애인고용공단 경기지역본부031-300-0906 한국장애인고용공단 경남지사 055-225-8006 한국장애인고용공단 경북지사 054-450-3000 한국장애인고용공단 광주지역본부062-448-1155 한국장애인고용공단 대구지역본부053-288-1500 한국장애인고용공단 대전지역본부042-620-6200 한국장애인고용공단 부산지역본부051-640-9800 한국장애인고용공단 서울남부지사 02-6004-1005 한국장애인고용공단 서울동부지사02-2146-3500 한국장애인고용공단 서울북부지사02-6312-5300 한국장애인고용공단 서울지역본부02-6320-7000 한국장애인고용공단 울산지사 052-226-1004 한국장애인고용공단 인천지사032-242-1004 한국장애인고용공단 전남지사061-983-1800 한국장애인고용공단 전북지사063-240-2400 한국장애인고용공단 제주지사064-710-5010 한국장애인고용공단 충남지사 041-629-6000 한국장애인고용공단 충북지사 043-230-6400 한국장애인고용공단1588-1519"
WLF00003260,WLF00003260,장애인활동지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003260&wlfareInfoReldBztpCd=01,"정책명: 장애인활동지원
소관부처: 보건복지부
소관조직: 장애인서비스과
서비스요약: 혼자서 일상생활과 사회생활을 하기 어려운 장애인에게 활동보조서비스를 제공하여 자립생활을 지원하고 사회참여를 도모합니다.
대표문의: 보건복지상담센터129 시·군·구 또는 읍·면·동 주민센터주소지 관할 시·군·구 또는 읍·면·동 주민센터"
WLF00003261,WLF00003261,고엽제특별지원,국가보훈부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003261&wlfareInfoReldBztpCd=01,"정책명: 고엽제특별지원
소관부처: 국가보훈부
소관조직: 보훈의료정책과
서비스요약: 생계가 곤란한 고엽제 후유증 환자 중 장애인 자녀가 있는 가정에 특별지원을 하여 재활의욕을 고취하고 격려합니다.
대표문의: 보훈상담센터1577-0606"
WLF00003262,WLF00003262,장애아가족양육지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003262&wlfareInfoReldBztpCd=01,"정책명: 장애아가족양육지원
소관부처: 보건복지부
소관조직: 장애인서비스과
서비스요약: 장애아동 가족의 일상적인 돌봄 부담을 경감하고 보호자의 사회활동을 돕기 위하여 돌봄 및 일시적 휴식지원 서비스를 제공합니다.
대표문의: 보건복지상담센터129"
WLF00003263,WLF00003263,WEE 클래스 상담지원,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003263&wlfareInfoReldBztpCd=01,"정책명: WEE 클래스 상담지원
소관부처: 교육부
소관조직: 사회정서성장지원과
서비스요약: 초중고 학교부적응 학생 및 위기학생, 일반학생에 대한 학교생활 적응 및 치유를 지원합니다.
대표문의: 학생안전통합시스템043)5309-182,184"
WLF00003264,WLF00003264,지역사회 통합건강증진사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003264&wlfareInfoReldBztpCd=01,"정책명: 지역사회 통합건강증진사업
소관부처: 보건복지부
소관조직: 건강정책과
서비스요약: 지역사회를 기반으로 다양한 건강증진사업을 내실 있게 추진하여 지자체 건강수준 향상, 국가 건강수명 및 삶의 질 증대를 도모합니다.
대표문의: 보건복지부129"
WLF00003265,WLF00003265,장애수당,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003265&wlfareInfoReldBztpCd=01,"정책명: 장애수당
소관부처: 보건복지부
소관조직: 장애인자립기반과
서비스요약: 장애인연금 비수급 경증장애인을 대상으로 장애로 인한 추가적 비용을 보전하여 저소득 장애인 가구의 생활 안정을 도모합니다.
대표문의: 보건복지상담센터129 전국 읍·면·동 주민센터전국 읍·면·동 주민센터"
WLF00003266,WLF00003266,직업훈련생계비대부,고용노동부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003266&wlfareInfoReldBztpCd=01,"정책명: 직업훈련생계비대부
소관부처: 고용노동부
소관조직: 인적자원개발과
서비스요약: 근로 취약계층이 생계비에 대한 부담없이 장기간 체계적인 훈련을 받고 더 나은 일자리로 취업할 수 있도록 지원합니다.
대표문의: 근로복지공단1588-0075"
WLF00003267,WLF00003267,장제급여,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003267&wlfareInfoReldBztpCd=01,"정책명: 장제급여
소관부처: 보건복지부
소관조직: 기초생활보장과
서비스요약: 수급자가 사망하였을 경우 사체의 검안, 운반, 화장 또는 매장 등의 기타 장례를 하는데 필요한 금품을 지원합니다.
대표문의: 보건복지상담센터129"
WLF00003268,WLF00003268,가정위탁아동 상해보험료 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003268&wlfareInfoReldBztpCd=01,"정책명: 가정위탁아동 상해보험료 지원
소관부처: 보건복지부
소관조직: 아동보호자립과
서비스요약: 가정위탁아동에 대해 상해보험을 가입하여 아동의 보호를 증진하고 위탁가정의 심리적, 경제적 부담을 완화합니다.
대표문의: 가정위탁지원센터1577-1406"
WLF00003269,WLF00003269,기존주택 전세임대주택 지원사업,국토교통부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003269&wlfareInfoReldBztpCd=01,"정책명: 기존주택 전세임대주택 지원사업
소관부처: 국토교통부
소관조직: 주거복지지원과
서비스요약: 도심 내 저소득층이 현 생활권에서 안정적으로 거주할 수 있도록 임대료가 저렴한 임대주택을 지원하여 주거안정을 도모합니다.
대표문의: 한국토지주택공사1600-1004"
WLF00003270,WLF00003270,입양·가정위탁아동 심리치료 지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003270&wlfareInfoReldBztpCd=01,"정책명: 입양·가정위탁아동 심리치료 지원
소관부처: 보건복지부
소관조직: 아동보호자립과
서비스요약: 국내입양, 가정위탁아동 중 과잉행동장애(ADHD), 정서불안장애 등으로 인해 상담, 치료가 필요한 아동의 심리정서 검사, 치료비를 지원합니다.
대표문의: 가정위탁지원센터1577-1406 아동권리보장원02-6283-0200"
WLF00003271,WLF00003271,내집마련 디딤돌 대출,국토교통부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003271&wlfareInfoReldBztpCd=01,"정책명: 내집마련 디딤돌 대출
소관부처: 국토교통부
소관조직: 주택기금과
서비스요약: 무주택 세대주가 주택구입 자금을 빌릴 수 있도록 지원하여 주거 안정을 돕습니다.
대표문의: 주택도시기금1566-9009"
WLF00003272,WLF00003272,의사상자지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003272&wlfareInfoReldBztpCd=01,"정책명: 의사상자지원
소관부처: 보건복지부
소관조직: 사회서비스자원과
서비스요약: 본인의 직무와는 상관없이 타인의 생명이나 신체 또는 재산을 구하다가 사망하거나 부상을 입은 사람, 그 유족 또는 가족을 예우하고 지원합니다.
대표문의: 보건복지부 사회서비스자원과044-202-3255 보건복지부 콜센터129"
WLF00003273,WLF00003273,의료급여(본인부담 보상금),보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003273&wlfareInfoReldBztpCd=01,"정책명: 의료급여(본인부담 보상금)
소관부처: 보건복지부
소관조직: 기초의료보장과
서비스요약: 의료급여 수급권자에 대한 의료비를 지원하여 저소득층 국민보건 향상과 사회복지 증진에 기여합니다.
대표문의: 보건복지부 콜센터129"
WLF00003274,WLF00003274,국가유공자보철구지급,국가보훈부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003274&wlfareInfoReldBztpCd=01,"정책명: 국가유공자보철구지급
소관부처: 국가보훈부
소관조직: 보훈의료서비스기획과
서비스요약: 국가유공상이자에게 신체 기능 장애나 활동력이 상실된 부분을 보충하거나 보완해 주는 보철구를 지급하여 생활의 편의를 돕습니다.
대표문의: 보훈상담센터1577-0606 한국보훈복지의료공단033-749-3600"
WLF00003275,WLF00003275,범죄피해자에 대한 경제적 지원 사업,대검찰청,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003275&wlfareInfoReldBztpCd=01,"정책명: 범죄피해자에 대한 경제적 지원 사업
소관부처: 대검찰청
소관조직: 인권기획담당관
서비스요약: 범죄피해자자에 대해 치료, 생계지원, 장례비 지급 등을 통해 범죄피해자의 피해회복 및 재활에 기여합니다.
대표문의: 범죄피해자 지원콜1577-2584"
WLF00003276,WLF00003276,일반 상환 학자금대출,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003276&wlfareInfoReldBztpCd=01,"정책명: 일반 상환 학자금대출
소관부처: 교육부
소관조직: 청년장학지원과
서비스요약: 학자금이 필요한 대학(원)생 및 학점은행제 학습자에게 저리로 학자금대출을 지원하여 균등한 고등교육 기회를 제공합니다.
대표문의: 한국장학재단 고객센터1599-2000"
WLF00003277,WLF00003277,취업 후 상환 학자금대출,교육부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003277&wlfareInfoReldBztpCd=01,"정책명: 취업 후 상환 학자금대출
소관부처: 교육부
소관조직: 청년장학지원과
서비스요약: 대학 학자금 마련에 어려움을 겪는 학생들에게 저리의 학자금대출을 지원하여 취업 후 일정기준의 소득이 발생한 때부터 상환할 수 있도록 합니다.
대표문의: 한국장학재단 고객센터1599-2000"
WLF00003278,WLF00003278,여성장애인 출산비용지원,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003278&wlfareInfoReldBztpCd=01,"정책명: 여성장애인 출산비용지원
소관부처: 보건복지부
소관조직: 장애인건강과
서비스요약: 임신과 출산에 대한 비용이 추가로 발생하는 여성장애인에게 출산비용을 지원하여 경제적 부담을 경감하고 모성권 보호에 기여합니다.
대표문의: 보건복지상담센터129"
WLF00003279,WLF00003279,언어발달지원사업,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003279&wlfareInfoReldBztpCd=01,"정책명: 언어발달지원사업
소관부처: 보건복지부
소관조직: 장애인서비스과
서비스요약: 장애인 부모의 자녀에게 필요한 언어발달지원서비스를 제공하여 아동의 건강한 성장을 지원합니다.
대표문의: 보건복지상담센터129 사회서비스 전자바우처15266-3232"
WLF00003280,WLF00003280,전립선등 노인성질환 예방관리,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003280&wlfareInfoReldBztpCd=01,"정책명: 전립선등 노인성질환 예방관리
소관부처: 보건복지부
소관조직: 건강정책과
서비스요약: 고령화와 함께 급증하고 있는 전립선 질환 등을 조기에 진단하고, 예방과 관리를 위한 교육 및 홍보를 지원합니다.
대표문의: 한국전립선관리협회02-534-2214"
WLF00003281,WLF00003281,국가보훈대상자 취업능력개발지원,국가보훈부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003281&wlfareInfoReldBztpCd=01,"정책명: 국가보훈대상자 취업능력개발지원
소관부처: 국가보훈부
소관조직: 생활안정과
서비스요약: 취업지원대상자의 취업경쟁력 향상을 통한 취업촉진을 위하여 취업능력개발비용을 지원합니다.
대표문의: 국가보훈부 상담센터1577-0606"
WLF00003282,WLF00003282,다문화가족 자녀 언어발달지원서비스,여성가족부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003282&wlfareInfoReldBztpCd=01,"정책명: 다문화가족 자녀 언어발달지원서비스
소관부처: 여성가족부
소관조직: 다문화가족과
서비스요약: 다문화가정의 자녀가 건강한 사회구성원, 글로벌 인재로 성장할 수 있도록 체계적인 언어발달을 돕습니다.
대표문의: 다누리콜센터1577-1366"
WLF00003283,WLF00003283,아동통합서비스지원(드림스타트사업),보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003283&wlfareInfoReldBztpCd=01,"정책명: 아동통합서비스지원(드림스타트사업)
소관부처: 보건복지부
소관조직: 아동보호자립과
서비스요약: 취약계층 아동에게 맞춤형 통합서비스를 제공하여 아동의 건강한 성장과 발달을 도모합니다.
대표문의: 보건복지상담센터129 아동권리보장원 발달지원부(드림스타트 담당)02-6454-8500"
WLF00004647,WLF00004647,국민연금 출산크레딧,보건복지부,전국,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004647&wlfareInfoReldBztpCd=01,"정책명: 국민연금 출산크레딧
소관부처: 보건복지부
소관조직: 연금급여팀
서비스요약: 출산에 대해 연금 가입기간을 추가로 인정하여 출산 친화 환경을 조성하고 여성의 연금 수급 기회를 확대합니다.
대표문의: 국민연금공단1355"
